execution_time,data_transfer,http_calls,solutions,resuming_time,saving_time,query,run,limit,quota,approach,workload,xp
2429.1319847106934,130453.0,3,103,8.343696594238281,0.9467601776123048,C2,2,1000,1000,sage,watdiv-desc,stateless
2432.733058929444,126390.0,3,103,8.28862190246582,1.339435577392578,C2,3,1000,1000,sage,watdiv-desc,stateless
2343.8756465911865,90352.0,1,103,7.129669189453125,0.0004768371582031,C2,1,1000,10000,sage,watdiv-desc,stateless
2401.665210723877,90353.0,1,103,9.850740432739258,0.0002384185791015,C2,2,1000,10000,sage,watdiv-desc,stateless
2368.0148124694824,90353.0,1,103,6.920337677001953,0.0002384185791015,C2,3,1000,10000,sage,watdiv-desc,stateless
2528.9416313171387,506416.0,24,103,22.64976501464844,11.34347915649414,C2,1,10000,100,sage,watdiv-desc,stateless
2570.145606994629,509702.0,25,103,24.87468719482422,11.632680892944336,C2,2,10000,100,sage,watdiv-desc,stateless
2487.834453582764,494369.0,24,103,20.22695541381836,10.059833526611328,C2,3,10000,100,sage,watdiv-desc,stateless
2388.627052307129,153999.0,5,103,9.66811180114746,1.8496513366699217,C2,1,10000,500,sage,watdiv-desc,stateless
2450.035810470581,156545.0,5,103,9.35673713684082,1.975297927856445,C2,2,10000,500,sage,watdiv-desc,stateless
2401.385545730591,152715.0,5,103,9.524822235107422,1.7709732055664062,C2,3,10000,500,sage,watdiv-desc,stateless
2357.930421829224,119782.0,3,103,8.721590042114258,1.0247230529785156,C2,1,10000,1000,sage,watdiv-desc,stateless
2398.8616466522217,123344.0,3,103,9.473562240600586,0.9644031524658204,C2,2,10000,1000,sage,watdiv-desc,stateless
2423.6106872558594,126936.0,3,103,8.085966110229492,1.0056495666503906,C2,3,10000,1000,sage,watdiv-desc,stateless
2356.6062450408936,90352.0,1,103,6.49261474609375,0.0002384185791015,C2,1,10000,10000,sage,watdiv-desc,stateless
2357.8367233276367,90352.0,1,103,6.908893585205078,0.0004768371582031,C2,2,10000,10000,sage,watdiv-desc,stateless
2358.8924407958984,90354.0,1,103,6.864547729492188,0.0002384185791015,C2,3,10000,10000,sage,watdiv-desc,stateless
12208.0180644989,201970839.0,67,10,235.5639934539795,16.27206802368164,C3,1,10,100,sage,watdiv-desc,stateless
12108.221292495728,201968692.0,66,10,228.9183139801025,16.26896858215332,C3,2,10,100,sage,watdiv-desc,stateless
12145.736694335938,201955519.0,65,10,225.5115509033203,16.500234603881836,C3,3,10,100,sage,watdiv-desc,stateless
11827.97908782959,201789814.0,44,10,159.41619873046875,11.08551025390625,C3,1,10,500,sage,watdiv-desc,stateless
12158.421516418455,201789802.0,44,10,158.6167812347412,11.45792007446289,C3,2,10,500,sage,watdiv-desc,stateless
12467.46826171875,201789817.0,44,10,159.0371131896973,11.47150993347168,C3,3,10,500,sage,watdiv-desc,stateless
12056.15258216858,201789870.0,44,10,153.87272834777832,11.17849349975586,C3,1,10,1000,sage,watdiv-desc,stateless
12443.29071044922,201789862.0,44,10,155.25364875793457,11.381864547729492,C3,2,10,1000,sage,watdiv-desc,stateless
12414.768934249878,201789875.0,44,10,155.93814849853516,12.035369873046877,C3,3,10,1000,sage,watdiv-desc,stateless
12808.240413665771,201789890.0,44,10,156.51798248291016,10.836124420166016,C3,1,10,10000,sage,watdiv-desc,stateless
12450.064182281494,201789905.0,44,10,156.219482421875,11.892318725585938,C3,2,10,10000,sage,watdiv-desc,stateless
12176.319599151611,201789905.0,44,10,158.07223320007324,11.244058609008787,C3,3,10,10000,sage,watdiv-desc,stateless
12432.80792236328,201951549.0,65,100,231.1129570007324,16.401052474975586,C3,1,100,100,sage,watdiv-desc,stateless
12501.517295837402,201956478.0,67,100,239.06922340393064,16.86716079711914,C3,2,100,100,sage,watdiv-desc,stateless
12576.450109481812,201960863.0,66,100,244.72808837890625,17.98844337463379,C3,3,100,100,sage,watdiv-desc,stateless
12186.805725097656,201789823.0,44,100,158.70356559753418,11.133432388305664,C3,1,100,500,sage,watdiv-desc,stateless
12162.496328353882,201789828.0,44,100,177.6113510131836,11.4288330078125,C3,2,100,500,sage,watdiv-desc,stateless
12347.304582595823,201789820.0,44,100,165.52972793579102,11.806964874267578,C3,3,100,500,sage,watdiv-desc,stateless
11903.218269348145,201789872.0,44,100,156.1126708984375,11.357307434082031,C3,1,100,1000,sage,watdiv-desc,stateless
12267.554998397827,201789861.0,44,100,159.88850593566897,11.277198791503906,C3,2,100,1000,sage,watdiv-desc,stateless
12230.162858963013,201789864.0,44,100,156.1074256896973,11.484384536743164,C3,3,100,1000,sage,watdiv-desc,stateless
11967.580080032349,201789913.0,44,100,155.99799156188965,11.67607307434082,C3,1,100,10000,sage,watdiv-desc,stateless
12260.77651977539,201789918.0,44,100,157.81855583190918,11.36326789855957,C3,2,100,10000,sage,watdiv-desc,stateless
11907.564878463743,201789906.0,44,100,154.86717224121094,11.573076248168944,C3,3,100,10000,sage,watdiv-desc,stateless
12246.633529663086,201961878.0,66,1000,235.30197143554688,16.31474494934082,C3,1,1000,100,sage,watdiv-desc,stateless
12205.7945728302,201947227.0,65,1000,231.58979415893555,16.182899475097656,C3,2,1000,100,sage,watdiv-desc,stateless
12462.950229644775,201967610.0,66,1000,229.79307174682617,16.7388916015625,C3,3,1000,100,sage,watdiv-desc,stateless
12062.96181678772,201789805.0,44,1000,153.78618240356445,10.97416877746582,C3,1,1000,500,sage,watdiv-desc,stateless
11991.02807044983,201789829.0,44,1000,154.73175048828125,10.81705093383789,C3,2,1000,500,sage,watdiv-desc,stateless
12096.017360687256,201789824.0,44,1000,155.11035919189453,11.165857315063477,C3,3,1000,500,sage,watdiv-desc,stateless
12004.66775894165,201789837.0,44,1000,156.39591217041016,11.059284210205078,C3,1,1000,1000,sage,watdiv-desc,stateless
12013.65566253662,201789852.0,44,1000,159.97791290283203,11.449337005615234,C3,2,1000,1000,sage,watdiv-desc,stateless
12011.422872543337,201789874.0,44,1000,155.62796592712402,11.536121368408203,C3,3,1000,1000,sage,watdiv-desc,stateless
11949.306726455688,201789908.0,44,1000,155.19118309020996,10.750055313110352,C3,1,1000,10000,sage,watdiv-desc,stateless
12134.855031967165,201789900.0,44,1000,156.95595741271973,11.372089385986328,C3,2,1000,10000,sage,watdiv-desc,stateless
12272.3650932312,201789907.0,44,1000,158.09154510498047,11.852025985717772,C3,3,1000,10000,sage,watdiv-desc,stateless
12606.977939605713,201949168.0,65,10000,231.9436073303223,16.579151153564453,C3,1,10000,100,sage,watdiv-desc,stateless
12577.841997146606,201969507.0,66,10000,238.65342140197757,16.577482223510742,C3,2,10000,100,sage,watdiv-desc,stateless
12737.066984176636,201958516.0,66,10000,238.5263442993164,16.394376754760742,C3,3,10000,100,sage,watdiv-desc,stateless
12490.816354751589,201789823.0,44,10000,157.70673751831055,11.440515518188477,C3,1,10000,500,sage,watdiv-desc,stateless
12177.099704742432,201789805.0,44,10000,156.74066543579102,11.507749557495115,C3,2,10000,500,sage,watdiv-desc,stateless
12272.079229354858,201789817.0,44,10000,160.71248054504397,11.56306266784668,C3,3,10000,500,sage,watdiv-desc,stateless
12289.663553237917,201789870.0,44,10000,160.92157363891602,11.372804641723633,C3,1,10000,1000,sage,watdiv-desc,stateless
12302.326440811155,201789863.0,44,10000,156.54277801513672,11.408090591430664,C3,2,10000,1000,sage,watdiv-desc,stateless
12388.47827911377,201789857.0,44,10000,154.87194061279297,11.473655700683594,C3,3,10000,1000,sage,watdiv-desc,stateless
12393.563270568848,201789909.0,44,10000,162.4002456665039,11.269092559814451,C3,1,10000,10000,sage,watdiv-desc,stateless
12255.608558654783,201789912.0,44,10000,159.37471389770508,11.314868927001951,C3,2,10000,10000,sage,watdiv-desc,stateless
12143.980503082275,201789907.0,44,10000,155.75242042541504,11.132240295410156,C3,3,10000,10000,sage,watdiv-desc,stateless
160.536527633667,777328.0,2,10,6.242036819458008,0.3972053527832031,F2,1,10,100,sage,watdiv-desc,stateless
165.05074501037598,778038.0,2,10,8.56328010559082,0.3640651702880859,F2,2,10,100,sage,watdiv-desc,stateless
156.10551834106445,779295.0,2,10,8.256196975708008,0.3705024719238281,F2,3,10,100,sage,watdiv-desc,stateless
152.21047401428223,766721.0,1,10,6.09588623046875,0.0002384185791015,F2,1,10,500,sage,watdiv-desc,stateless
146.2104320526123,766705.0,1,10,5.903244018554688,0.0,F2,2,10,500,sage,watdiv-desc,stateless
155.47895431518555,766721.0,1,10,5.972623825073242,0.0004768371582031,F2,3,10,500,sage,watdiv-desc,stateless
148.24986457824707,766723.0,1,10,5.294322967529297,0.0002384185791015,F2,1,10,1000,sage,watdiv-desc,stateless
152.56309509277344,766723.0,1,10,6.195545196533203,0.0002384185791015,F2,2,10,1000,sage,watdiv-desc,stateless
153.24735641479492,766723.0,1,10,5.413293838500977,0.0002384185791015,F2,3,10,1000,sage,watdiv-desc,stateless
147.53437042236328,766724.0,1,10,5.503177642822266,0.0002384185791015,F2,1,10,10000,sage,watdiv-desc,stateless
147.99928665161133,766723.0,1,10,5.703449249267578,0.0004768371582031,F2,2,10,10000,sage,watdiv-desc,stateless
152.37140655517578,766706.0,1,10,8.487462997436523,0.0,F2,3,10,10000,sage,watdiv-desc,stateless
160.25185585021973,778694.0,2,100,6.937980651855469,0.3180503845214844,F2,1,100,100,sage,watdiv-desc,stateless
159.29293632507324,778698.0,2,100,6.841182708740234,0.3240108489990234,F2,2,100,100,sage,watdiv-desc,stateless
188.6754035949707,785093.0,2,100,10.65969467163086,0.4336833953857422,F2,3,100,100,sage,watdiv-desc,stateless
149.60503578186035,766704.0,1,100,5.173683166503906,0.0,F2,1,100,500,sage,watdiv-desc,stateless
144.21677589416504,766704.0,1,100,4.666566848754883,0.0,F2,2,100,500,sage,watdiv-desc,stateless
147.20821380615234,766722.0,1,100,5.295515060424805,0.0002384185791015,F2,3,100,500,sage,watdiv-desc,stateless
151.43632888793945,766723.0,1,100,5.825996398925781,0.0002384185791015,F2,1,100,1000,sage,watdiv-desc,stateless
149.45149421691897,766705.0,1,100,6.018161773681641,0.0,F2,2,100,1000,sage,watdiv-desc,stateless
149.5659351348877,766723.0,1,100,5.553245544433594,0.0002384185791015,F2,3,100,1000,sage,watdiv-desc,stateless
153.7337303161621,766724.0,1,100,6.212711334228516,0.0002384185791015,F2,1,100,10000,sage,watdiv-desc,stateless
154.65664863586426,766706.0,1,100,7.446050643920898,0.0,F2,2,100,10000,sage,watdiv-desc,stateless
155.81035614013672,766723.0,1,100,5.626440048217773,0.0004768371582031,F2,3,100,10000,sage,watdiv-desc,stateless
162.8248691558838,777268.0,2,925,6.742715835571289,0.3383159637451172,F2,1,1000,100,sage,watdiv-desc,stateless
160.80427169799805,777287.0,2,925,7.255792617797852,0.3452301025390625,F2,2,1000,100,sage,watdiv-desc,stateless
151.95202827453613,780205.0,2,925,6.9580078125,0.3156661987304687,F2,3,1000,100,sage,watdiv-desc,stateless
147.05991744995117,766721.0,1,925,5.42140007019043,0.0002384185791015,F2,1,1000,500,sage,watdiv-desc,stateless
152.2684097290039,766705.0,1,925,6.6165924072265625,0.0,F2,2,1000,500,sage,watdiv-desc,stateless
167.53387451171875,766722.0,1,925,5.439043045043945,0.0002384185791015,F2,3,1000,500,sage,watdiv-desc,stateless
148.6489772796631,766724.0,1,925,6.0901641845703125,0.0002384185791015,F2,1,1000,1000,sage,watdiv-desc,stateless
154.82091903686523,766701.0,1,925,5.67626953125,0.0,F2,2,1000,1000,sage,watdiv-desc,stateless
155.80034255981445,766723.0,1,925,7.017612457275391,0.0002384185791015,F2,3,1000,1000,sage,watdiv-desc,stateless
154.05559539794922,766724.0,1,925,6.055116653442383,0.0002384185791015,F2,1,1000,10000,sage,watdiv-desc,stateless
150.44903755187988,766724.0,1,925,5.813837051391602,0.0002384185791015,F2,2,1000,10000,sage,watdiv-desc,stateless
149.2609977722168,766706.0,1,925,6.090879440307617,0.0,F2,3,1000,10000,sage,watdiv-desc,stateless
155.84135055541992,778302.0,2,925,6.639242172241211,0.3409385681152344,F2,1,10000,100,sage,watdiv-desc,stateless
156.2817096710205,782934.0,2,925,6.641149520874023,0.3790855407714844,F2,2,10000,100,sage,watdiv-desc,stateless
163.79499435424805,777286.0,2,925,6.457328796386719,0.360727310180664,F2,3,10000,100,sage,watdiv-desc,stateless
155.37786483764648,766704.0,1,925,6.967067718505859,0.0,F2,1,10000,500,sage,watdiv-desc,stateless
153.3341407775879,766703.0,1,925,5.77545166015625,0.0,F2,2,10000,500,sage,watdiv-desc,stateless
157.7293872833252,766720.0,1,925,6.316423416137695,0.0009536743164062,F2,3,10000,500,sage,watdiv-desc,stateless
152.85515785217285,766723.0,1,925,5.704164505004883,0.0002384185791015,F2,1,10000,1000,sage,watdiv-desc,stateless
151.702880859375,766705.0,1,925,5.324125289916992,0.0,F2,2,10000,1000,sage,watdiv-desc,stateless
147.8562355041504,766705.0,1,925,5.043983459472656,0.0,F2,3,10000,1000,sage,watdiv-desc,stateless
150.03180503845215,766724.0,1,925,5.928516387939453,0.0002384185791015,F2,1,10000,10000,sage,watdiv-desc,stateless
150.18200874328613,766706.0,1,925,5.319356918334961,0.0,F2,2,10000,10000,sage,watdiv-desc,stateless
155.0891399383545,766723.0,1,925,6.279945373535156,0.0004768371582031,F2,3,10000,10000,sage,watdiv-desc,stateless
39.600372314453125,348700.0,1,10,6.799221038818359,0.0004768371582031,F1,1,10,100,sage,watdiv-desc,stateless
38.9096736907959,348700.0,1,10,5.522966384887695,0.0004768371582031,F1,2,10,100,sage,watdiv-desc,stateless
39.12091255187988,348700.0,1,10,5.149364471435547,0.0004768371582031,F1,3,10,100,sage,watdiv-desc,stateless
39.9930477142334,348701.0,1,10,4.884958267211914,0.0002384185791015,F1,1,10,500,sage,watdiv-desc,stateless
37.14609146118164,348683.0,1,10,5.073070526123047,0.0,F1,2,10,500,sage,watdiv-desc,stateless
37.87922859191895,348701.0,1,10,4.7359466552734375,0.0004768371582031,F1,3,10,500,sage,watdiv-desc,stateless
38.53297233581543,348684.0,1,10,4.971027374267578,0.0,F1,1,10,1000,sage,watdiv-desc,stateless
38.38968276977539,348684.0,1,10,5.093574523925781,0.0,F1,2,10,1000,sage,watdiv-desc,stateless
37.996768951416016,348702.0,1,10,5.229711532592773,0.0002384185791015,F1,3,10,1000,sage,watdiv-desc,stateless
48.75278472900391,348703.0,1,10,4.868030548095703,0.0002384185791015,F1,1,10,10000,sage,watdiv-desc,stateless
39.75057601928711,348703.0,1,10,5.621671676635742,0.0002384185791015,F1,2,10,10000,sage,watdiv-desc,stateless
41.20683670043945,348702.0,1,10,7.91168212890625,0.0002384185791015,F1,3,10,10000,sage,watdiv-desc,stateless
41.09597206115723,348684.0,1,100,5.3730010986328125,0.0,F1,1,100,100,sage,watdiv-desc,stateless
37.77480125427246,348701.0,1,100,4.887104034423828,0.0002384185791015,F1,2,100,100,sage,watdiv-desc,stateless
39.0317440032959,348701.0,1,100,5.257606506347656,0.0002384185791015,F1,3,100,100,sage,watdiv-desc,stateless
37.8568172454834,348700.0,1,100,4.80341911315918,0.0002384185791015,F1,1,100,500,sage,watdiv-desc,stateless
39.63613510131836,348700.0,1,100,5.068063735961914,0.0004768371582031,F1,2,100,500,sage,watdiv-desc,stateless
39.10422325134277,348701.0,1,100,5.075216293334961,0.0002384185791015,F1,3,100,500,sage,watdiv-desc,stateless
40.16923904418945,348703.0,1,100,5.0678253173828125,0.0002384185791015,F1,1,100,1000,sage,watdiv-desc,stateless
38.72394561767578,348684.0,1,100,5.291223526000977,0.0,F1,2,100,1000,sage,watdiv-desc,stateless
41.3205623626709,348701.0,1,100,5.547285079956055,0.0004768371582031,F1,3,100,1000,sage,watdiv-desc,stateless
39.34550285339356,348703.0,1,100,6.315469741821289,0.0002384185791015,F1,1,100,10000,sage,watdiv-desc,stateless
40.15016555786133,348703.0,1,100,4.767179489135742,0.0002384185791015,F1,2,100,10000,sage,watdiv-desc,stateless
40.11273384094238,348703.0,1,100,6.268024444580078,0.0002384185791015,F1,3,100,10000,sage,watdiv-desc,stateless
41.259050369262695,348701.0,1,601,5.325555801391602,0.0002384185791015,F1,1,1000,100,sage,watdiv-desc,stateless
40.44651985168457,348701.0,1,601,5.346536636352539,0.0002384185791015,F1,2,1000,100,sage,watdiv-desc,stateless
40.9541130065918,348700.0,1,601,5.158424377441406,0.0004768371582031,F1,3,1000,100,sage,watdiv-desc,stateless
39.36982154846192,348701.0,1,601,4.558801651000977,0.0002384185791015,F1,1,1000,500,sage,watdiv-desc,stateless
38.87486457824707,348683.0,1,601,4.918336868286133,0.0,F1,2,1000,500,sage,watdiv-desc,stateless
52.83427238464356,348700.0,1,601,6.324291229248047,0.0004768371582031,F1,3,1000,500,sage,watdiv-desc,stateless
45.13740539550781,348701.0,1,601,4.926204681396484,0.0004768371582031,F1,1,1000,1000,sage,watdiv-desc,stateless
40.1766300201416,348701.0,1,601,5.176305770874023,0.0004768371582031,F1,2,1000,1000,sage,watdiv-desc,stateless
39.2913818359375,348684.0,1,601,4.844188690185547,0.0,F1,3,1000,1000,sage,watdiv-desc,stateless
40.2979850769043,348685.0,1,601,4.901885986328125,0.0,F1,1,1000,10000,sage,watdiv-desc,stateless
39.24441337585449,348702.0,1,601,5.130290985107422,0.0004768371582031,F1,2,1000,10000,sage,watdiv-desc,stateless
40.88139533996582,348703.0,1,601,4.936933517456055,0.0002384185791015,F1,3,1000,10000,sage,watdiv-desc,stateless
42.53053665161133,348700.0,1,601,7.258176803588867,0.0004768371582031,F1,1,10000,100,sage,watdiv-desc,stateless
38.70415687561035,348683.0,1,601,4.964351654052734,0.0,F1,2,10000,100,sage,watdiv-desc,stateless
39.55841064453125,348683.0,1,601,4.896879196166992,0.0,F1,3,10000,100,sage,watdiv-desc,stateless
39.56961631774902,348700.0,1,601,4.79435920715332,0.0002384185791015,F1,1,10000,500,sage,watdiv-desc,stateless
41.21565818786621,348683.0,1,601,6.704568862915039,0.0,F1,2,10000,500,sage,watdiv-desc,stateless
40.421485900878906,348701.0,1,601,4.955053329467773,0.0002384185791015,F1,3,10000,500,sage,watdiv-desc,stateless
54.43286895751953,348684.0,1,601,5.213499069213867,0.0,F1,1,10000,1000,sage,watdiv-desc,stateless
54.00204658508301,348684.0,1,601,7.240533828735352,0.0,F1,2,10000,1000,sage,watdiv-desc,stateless
37.31417655944824,348684.0,1,601,4.617214202880859,0.0,F1,3,10000,1000,sage,watdiv-desc,stateless
38.77711296081543,348703.0,1,601,4.738092422485352,0.0002384185791015,F1,1,10000,10000,sage,watdiv-desc,stateless
42.47188568115234,348703.0,1,601,5.551576614379883,0.0002384185791015,F1,2,10000,10000,sage,watdiv-desc,stateless
39.00909423828125,348703.0,1,601,5.328655242919922,0.0002384185791015,F1,3,10000,10000,sage,watdiv-desc,stateless
51.21588706970215,205015.0,1,10,4.511356353759766,0.0,S3,1,10,100,sage,watdiv-desc,stateless
49.85523223876953,205015.0,1,10,4.261970520019531,0.0,S3,2,10,100,sage,watdiv-desc,stateless
51.01752281188965,205033.0,1,10,4.158735275268555,0.0002384185791015,S3,3,10,100,sage,watdiv-desc,stateless
50.09222030639648,205015.0,1,10,4.319906234741211,0.0,S3,1,10,500,sage,watdiv-desc,stateless
50.75693130493164,205032.0,1,10,4.119157791137695,0.0004768371582031,S3,2,10,500,sage,watdiv-desc,stateless
52.822113037109375,205032.0,1,10,4.008769989013672,0.0004768371582031,S3,3,10,500,sage,watdiv-desc,stateless
51.98311805725098,205016.0,1,10,5.159854888916016,0.0,S3,1,10,1000,sage,watdiv-desc,stateless
87.94856071472168,205016.0,1,10,3.240823745727539,0.0,S3,2,10,1000,sage,watdiv-desc,stateless
52.155494689941406,205016.0,1,10,4.556179046630859,0.0,S3,3,10,1000,sage,watdiv-desc,stateless
61.180830001831055,205035.0,1,10,4.291296005249023,0.0007152557373046,S3,1,10,10000,sage,watdiv-desc,stateless
51.00679397583008,205034.0,1,10,4.31060791015625,0.0007152557373046,S3,2,10,10000,sage,watdiv-desc,stateless
58.42208862304688,205035.0,1,10,5.560398101806641,0.0007152557373046,S3,3,10,10000,sage,watdiv-desc,stateless
78.72748374938965,205032.0,1,100,8.01706314086914,0.0002384185791015,S3,1,100,100,sage,watdiv-desc,stateless
72.37648963928223,205031.0,1,100,4.161834716796875,0.0009536743164062,S3,2,100,100,sage,watdiv-desc,stateless
52.49476432800293,205033.0,1,100,4.285335540771484,0.0002384185791015,S3,3,100,100,sage,watdiv-desc,stateless
52.163124084472656,205033.0,1,100,4.444122314453125,0.0002384185791015,S3,1,100,500,sage,watdiv-desc,stateless
52.47306823730469,205033.0,1,100,4.153728485107422,0.0002384185791015,S3,2,100,500,sage,watdiv-desc,stateless
52.79660224914551,205032.0,1,100,4.31060791015625,0.0002384185791015,S3,3,100,500,sage,watdiv-desc,stateless
53.46512794494629,205034.0,1,100,4.536628723144531,0.0002384185791015,S3,1,100,1000,sage,watdiv-desc,stateless
59.972286224365234,205033.0,1,100,4.288911819458008,0.0004768371582031,S3,2,100,1000,sage,watdiv-desc,stateless
52.54793167114258,205017.0,1,100,3.883123397827149,0.0,S3,3,100,1000,sage,watdiv-desc,stateless
55.04322052001953,205034.0,1,100,4.935264587402344,0.0004768371582031,S3,1,100,10000,sage,watdiv-desc,stateless
56.40864372253418,205035.0,1,100,5.490779876708984,0.0002384185791015,S3,2,100,10000,sage,watdiv-desc,stateless
57.74903297424317,205034.0,1,100,6.015539169311523,0.0004768371582031,S3,3,100,10000,sage,watdiv-desc,stateless
55.504560470581055,205032.0,1,297,5.716085433959961,0.0004768371582031,S3,1,1000,100,sage,watdiv-desc,stateless
60.56499481201172,205032.0,1,297,5.613565444946289,0.0004768371582031,S3,2,1000,100,sage,watdiv-desc,stateless
53.27582359313965,205033.0,1,297,4.525661468505859,0.0002384185791015,S3,3,1000,100,sage,watdiv-desc,stateless
53.12752723693848,205015.0,1,297,3.921031951904297,0.0,S3,1,1000,500,sage,watdiv-desc,stateless
52.98280715942383,205015.0,1,297,4.344463348388672,0.0,S3,2,1000,500,sage,watdiv-desc,stateless
52.735090255737305,205034.0,1,297,3.9567947387695312,0.0002384185791015,S3,3,1000,500,sage,watdiv-desc,stateless
56.554317474365234,205034.0,1,297,4.704952239990234,0.0002384185791015,S3,1,1000,1000,sage,watdiv-desc,stateless
53.15995216369629,205034.0,1,297,4.292964935302734,0.0002384185791015,S3,2,1000,1000,sage,watdiv-desc,stateless
55.97758293151856,205034.0,1,297,4.507303237915039,0.0002384185791015,S3,3,1000,1000,sage,watdiv-desc,stateless
52.335262298583984,205017.0,1,297,4.164695739746094,0.0,S3,1,1000,10000,sage,watdiv-desc,stateless
55.56774139404297,205017.0,1,297,4.453182220458984,0.0,S3,2,1000,10000,sage,watdiv-desc,stateless
54.76260185241699,205035.0,1,297,4.412412643432617,0.0002384185791015,S3,3,1000,10000,sage,watdiv-desc,stateless
56.83422088623047,205033.0,1,297,4.470348358154297,0.0007152557373046,S3,1,10000,100,sage,watdiv-desc,stateless
68.23253631591797,205015.0,1,297,4.052877426147461,0.0,S3,2,10000,100,sage,watdiv-desc,stateless
53.74455451965332,205032.0,1,297,3.97491455078125,0.0002384185791015,S3,3,10000,100,sage,watdiv-desc,stateless
53.79939079284668,205032.0,1,297,4.266500473022461,0.0004768371582031,S3,1,10000,500,sage,watdiv-desc,stateless
52.678823471069336,205032.0,1,297,4.40526008605957,0.0002384185791015,S3,2,10000,500,sage,watdiv-desc,stateless
54.055213928222656,205032.0,1,297,4.106283187866211,0.0004768371582031,S3,3,10000,500,sage,watdiv-desc,stateless
53.96294593811035,205034.0,1,297,4.233598709106445,0.0002384185791015,S3,1,10000,1000,sage,watdiv-desc,stateless
55.91297149658203,205034.0,1,297,4.501581192016602,0.0002384185791015,S3,2,10000,1000,sage,watdiv-desc,stateless
53.530216217041016,205034.0,1,297,4.784584045410156,0.0002384185791015,S3,3,10000,1000,sage,watdiv-desc,stateless
52.248477935791016,205033.0,1,297,4.1351318359375,0.0002384185791015,S3,1,10000,10000,sage,watdiv-desc,stateless
56.3805103302002,205035.0,1,297,4.662513732910156,0.0002384185791015,S3,2,10000,10000,sage,watdiv-desc,stateless
54.47673797607422,205035.0,1,297,5.849361419677734,0.0002384185791015,S3,3,10000,10000,sage,watdiv-desc,stateless
55.33289909362793,20083.0,1,10,4.194021224975586,0.0004768371582031,S5,1,10,100,sage,watdiv-desc,stateless
40.51947593688965,20083.0,1,10,5.351781845092773,0.0004768371582031,S5,2,10,100,sage,watdiv-desc,stateless
38.10739517211914,20066.0,1,10,4.513263702392578,0.0,S5,3,10,100,sage,watdiv-desc,stateless
39.94917869567871,20084.0,1,10,5.668401718139648,0.0002384185791015,S5,1,10,500,sage,watdiv-desc,stateless
69.49806213378906,20066.0,1,10,7.287025451660156,0.0,S5,2,10,500,sage,watdiv-desc,stateless
39.0627384185791,20084.0,1,10,4.707813262939453,0.0002384185791015,S5,3,10,500,sage,watdiv-desc,stateless
37.66036033630371,20085.0,1,10,3.9985179901123047,0.0004768371582031,S5,1,10,1000,sage,watdiv-desc,stateless
40.56525230407715,20085.0,1,10,4.859685897827148,0.0002384185791015,S5,2,10,1000,sage,watdiv-desc,stateless
39.2305850982666,20085.0,1,10,4.169464111328125,0.0002384185791015,S5,3,10,1000,sage,watdiv-desc,stateless
40.82512855529785,20085.0,1,10,4.158496856689453,0.0004768371582031,S5,1,10,10000,sage,watdiv-desc,stateless
39.812326431274414,20086.0,1,10,4.215478897094727,0.0002384185791015,S5,2,10,10000,sage,watdiv-desc,stateless
39.01028633117676,20068.0,1,10,4.334926605224609,0.0,S5,3,10,10000,sage,watdiv-desc,stateless
38.814544677734375,20084.0,1,34,4.215002059936523,0.0002384185791015,S5,1,100,100,sage,watdiv-desc,stateless
39.17145729064941,20085.0,1,34,4.587173461914063,0.0002384185791015,S5,2,100,100,sage,watdiv-desc,stateless
41.70346260070801,20083.0,1,34,5.828619003295898,0.0004768371582031,S5,3,100,100,sage,watdiv-desc,stateless
39.86525535583496,20079.0,1,34,4.33349609375,0.0004768371582031,S5,1,100,500,sage,watdiv-desc,stateless
39.23463821411133,20084.0,1,34,4.407167434692383,0.0002384185791015,S5,2,100,500,sage,watdiv-desc,stateless
37.62364387512207,20066.0,1,34,4.012584686279297,0.0,S5,3,100,500,sage,watdiv-desc,stateless
38.45643997192383,20086.0,1,34,4.2438507080078125,0.0002384185791015,S5,1,100,1000,sage,watdiv-desc,stateless
57.17301368713379,20085.0,1,34,4.211664199829102,0.0002384185791015,S5,2,100,1000,sage,watdiv-desc,stateless
44.76022720336914,20085.0,1,34,4.155635833740234,0.0002384185791015,S5,3,100,1000,sage,watdiv-desc,stateless
37.67228126525879,20085.0,1,34,4.21905517578125,0.0002384185791015,S5,1,100,10000,sage,watdiv-desc,stateless
40.42601585388184,20068.0,1,34,4.985332489013672,0.0,S5,2,100,10000,sage,watdiv-desc,stateless
40.05312919616699,20068.0,1,34,5.689382553100586,0.0,S5,3,100,10000,sage,watdiv-desc,stateless
39.75701332092285,20084.0,1,34,4.644870758056641,0.0002384185791015,S5,1,1000,100,sage,watdiv-desc,stateless
41.03851318359375,20083.0,1,34,4.615306854248047,0.0004768371582031,S5,2,1000,100,sage,watdiv-desc,stateless
38.69295120239258,20083.0,1,34,4.077911376953125,0.0004768371582031,S5,3,1000,100,sage,watdiv-desc,stateless
39.61348533630371,20084.0,1,34,4.456758499145508,0.0002384185791015,S5,1,1000,500,sage,watdiv-desc,stateless
37.468671798706055,20085.0,1,34,3.970861434936523,0.0002384185791015,S5,2,1000,500,sage,watdiv-desc,stateless
41.96286201477051,20083.0,1,34,5.524158477783203,0.0004768371582031,S5,3,1000,500,sage,watdiv-desc,stateless
